account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,churn_label,ref_date,tenure_days,subs_count,mrr_mean,mrr_max,arr_mean,seats_mean,upgrades,downgrades,auto_renew_rate,trial_rate,latest_plan_tier,latest_billing_frequency,usage_events_30d,usage_count_sum_30d,usage_duration_sum_30d,errors_sum_30d,distinct_features_30d,beta_share_30d,usage_events_60d,usage_count_sum_60d,usage_duration_sum_60d,errors_sum_60d,distinct_features_60d,beta_share_60d,usage_events_90d,usage_count_sum_90d,usage_duration_sum_90d,errors_sum_90d,distinct_features_90d,beta_share_90d,tickets,urgent_rate,high_rate,res_time_mean,res_time_max,first_resp_mean,satisfaction_mean,satisfaction_missing,escalation_rate
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,0,1,2024-09-14,176,8.0,1549.625,4975.0,18595.5,20.375,1.0,0.0,0.875,0.0,Pro,monthly,2.0,21.0,5226.0,0.0,2.0,0.5,4.0,34.0,8332.0,1.0,4.0,0.5,6.0,59.0,9181.0,1.0,6.0,0.5,4.0,0.5,0.25,36.75,69.0,90.5,4.666666666666667,0.25,0.0
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,0,1,2024-01-03,50,1.0,1159.0,1159.0,13908.0,61.0,1.0,0.0,1.0,0.0,Basic,annual,3.0,28.0,5019.0,0.0,3.0,0.0,5.0,51.0,9689.0,1.0,5.0,0.0,7.0,75.0,14849.0,1.0,7.0,0.0,2.0,0.5,0.5,36.0,66.0,136.0,,1.0,0.0
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,0,1,2024-08-03,58,2.0,2641.0,2695.0,31692.0,34.0,0.0,0.0,0.5,0.0,Pro,monthly,4.0,37.0,9513.0,1.0,4.0,0.0,8.0,82.0,19230.0,5.0,7.0,0.0,14.0,133.0,37915.0,5.0,11.0,0.0,7.0,0.14285714285714285,0.2857142857142857,17.714285714285715,47.0,58.57142857142857,4.5,0.42857142857142855,0.14285714285714285
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,0,1,2024-12-16,356,8.0,3818.25,16716.0,45819.0,26.875,0.0,0.0,1.0,0.125,Pro,monthly,,,,,,,,,,,,,,,,,,,5.0,0.2,0.6,41.4,69.0,87.8,4.0,0.8,0.0
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,0,1,2024-04-10,263,8.0,1465.875,3184.0,17590.5,17.75,1.0,0.0,1.0,0.125,Pro,annual,4.0,38.0,11115.0,1.0,3.0,0.0,7.0,69.0,19824.0,2.0,5.0,0.0,16.0,168.0,40338.0,6.0,13.0,0.0625,1.0,0.0,0.0,2.0,2.0,107.0,,1.0,0.0
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,False,0,0,2024-12-31,87,11.0,568.3636363636364,1194.0,6820.363636363636,7.090909090909091,0.0,0.0,1.0,0.0,Pro,annual,2.0,15.0,5065.0,1.0,2.0,0.0,2.0,15.0,5065.0,1.0,2.0,0.0,5.0,41.0,11653.0,3.0,5.0,0.0,7.0,0.14285714285714285,0.14285714285714285,28.857142857142858,57.0,102.85714285714286,3.0,0.8571428571428571,0.0
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,False,0,1,2024-05-05,31,,,,,,,,,,,,1.0,7.0,987.0,0.0,1.0,1.0,1.0,7.0,987.0,0.0,1.0,1.0,2.0,19.0,7947.0,0.0,2.0,0.5,3.0,0.3333333333333333,0.6666666666666666,41.333333333333336,53.0,79.33333333333333,3.0,0.6666666666666666,0.0
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,1,1,2024-12-31,88,11.0,2264.2727272727275,7960.0,27171.272727272728,23.0,3.0,0.0,1.0,0.0,Enterprise,monthly,3.0,24.0,7643.0,5.0,3.0,0.0,6.0,60.0,12623.0,9.0,5.0,0.0,9.0,93.0,24880.0,10.0,7.0,0.1111111111111111,5.0,0.4,0.0,21.8,51.0,66.2,4.0,0.4,0.2
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,0,0,2024-12-30,277,12.0,2543.6666666666665,9950.0,30524.0,35.666666666666664,0.0,0.0,0.75,0.16666666666666666,Enterprise,annual,6.0,54.0,14010.0,2.0,5.0,0.0,9.0,78.0,18676.0,3.0,8.0,0.1111111111111111,12.0,109.0,27011.0,4.0,10.0,0.08333333333333333,7.0,0.5714285714285714,0.14285714285714285,25.571428571428573,43.0,62.285714285714285,3.6,0.2857142857142857,0.14285714285714285
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,0,1,2024-10-10,288,5.0,1554.0,4378.0,18648.0,28.2,0.0,0.0,1.0,0.2,Enterprise,annual,1.0,11.0,5786.0,0.0,1.0,0.0,3.0,29.0,11262.0,0.0,3.0,0.6666666666666666,3.0,29.0,11262.0,0.0,3.0,0.6666666666666666,9.0,0.3333333333333333,0.3333333333333333,35.666666666666664,59.0,83.44444444444444,3.8,0.4444444444444444,0.0
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,0,0,2024-12-31,692,9.0,1322.4444444444443,2985.0,15869.333333333334,23.11111111111111,1.0,0.0,0.7777777777777778,0.0,Pro,annual,2.0,20.0,5278.0,2.0,2.0,0.0,4.0,43.0,8206.0,4.0,4.0,0.25,5.0,53.0,11526.0,4.0,5.0,0.2,4.0,0.5,0.0,27.5,59.0,101.25,4.0,0.25,0.0
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,False,0,0,2024-12-23,62,10.0,3542.4,8159.0,42508.8,44.8,1.0,0.0,0.8,0.4,Enterprise,annual,4.0,37.0,7557.0,4.0,4.0,0.0,5.0,46.0,11634.0,6.0,5.0,0.0,9.0,90.0,20961.0,6.0,9.0,0.0,3.0,0.3333333333333333,0.3333333333333333,57.0,62.0,172.33333333333334,4.0,0.3333333333333333,0.0
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,0,1,2024-11-09,205,6.0,1904.3333333333333,4179.0,22852.0,25.833333333333332,3.0,0.0,1.0,0.16666666666666666,Pro,annual,1.0,7.0,1778.0,0.0,1.0,1.0,3.0,15.0,4762.0,1.0,3.0,0.3333333333333333,3.0,15.0,4762.0,1.0,3.0,0.3333333333333333,7.0,0.2857142857142857,0.2857142857142857,26.714285714285715,49.0,96.28571428571429,4.333333333333333,0.5714285714285714,0.0
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,0,0,2024-12-06,120,6.0,1718.6666666666667,3184.0,20624.0,14.666666666666666,1.0,0.0,0.5,0.0,Pro,annual,4.0,41.0,13676.0,1.0,4.0,0.0,4.0,41.0,13676.0,1.0,4.0,0.0,7.0,74.0,21777.0,2.0,7.0,0.0,1.0,1.0,0.0,25.0,25.0,115.0,3.0,0.0,0.0
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,0,0,2024-12-26,571,9.0,571.3333333333334,1421.0,6856.0,13.222222222222221,1.0,0.0,0.8888888888888888,0.1111111111111111,Enterprise,monthly,3.0,25.0,4212.0,1.0,3.0,0.0,5.0,48.0,8429.0,5.0,5.0,0.0,6.0,55.0,9801.0,5.0,6.0,0.0,3.0,0.3333333333333333,0.3333333333333333,34.666666666666664,43.0,79.33333333333333,5.0,0.6666666666666666,0.0
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,0,1,2024-09-01,523,3.0,354.6666666666667,627.0,4256.0,18.666666666666668,0.0,0.0,1.0,0.0,Basic,annual,5.0,65.0,20890.0,0.0,5.0,0.0,5.0,65.0,20890.0,0.0,5.0,0.0,10.0,119.0,30746.0,4.0,10.0,0.1,2.0,0.5,0.0,35.5,43.0,95.0,3.0,0.5,0.0
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,0,1,2024-12-27,2,1.0,441.0,441.0,5292.0,9.0,0.0,0.0,1.0,0.0,Pro,annual,,,,,,,2.0,27.0,11654.0,1.0,2.0,0.5,2.0,27.0,11654.0,1.0,2.0,0.5,4.0,0.25,0.0,36.75,67.0,130.5,3.5,0.0,0.0
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,0,1,2024-10-03,17,1.0,1225.0,1225.0,14700.0,25.0,0.0,0.0,1.0,0.0,Pro,monthly,1.0,11.0,748.0,5.0,1.0,0.0,4.0,42.0,10089.0,5.0,4.0,0.0,8.0,82.0,25503.0,5.0,8.0,0.0,1.0,0.0,0.0,68.0,68.0,117.0,5.0,0.0,0.0
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,0,1,2024-11-20,271,9.0,1317.111111111111,3087.0,15805.333333333334,23.333333333333332,1.0,1.0,0.6666666666666666,0.2222222222222222,Enterprise,annual,3.0,29.0,9856.0,0.0,3.0,0.0,3.0,29.0,9856.0,0.0,3.0,0.0,6.0,59.0,18607.0,1.0,6.0,0.16666666666666666,1.0,0.0,0.0,38.0,38.0,91.0,5.0,0.0,0.0
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,1,1,2024-11-21,28,1.0,5174.0,5174.0,62088.0,26.0,0.0,0.0,1.0,0.0,Enterprise,monthly,2.0,28.0,10859.0,0.0,2.0,0.0,2.0,28.0,10859.0,0.0,2.0,0.0,3.0,37.0,16079.0,0.0,3.0,0.0,3.0,0.0,0.6666666666666666,34.333333333333336,48.0,60.0,4.0,0.3333333333333333,0.0
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,1,1,2024-12-29,34,10.0,1635.1,5572.0,19621.2,17.7,2.0,0.0,0.8,0.1,Basic,annual,3.0,32.0,5921.0,0.0,3.0,0.0,3.0,32.0,5921.0,0.0,3.0,0.0,3.0,32.0,5921.0,0.0,3.0,0.0,4.0,0.25,0.0,34.5,70.0,81.75,4.0,0.5,0.0
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,0,1,2024-08-26,262,6.0,3390.6666666666665,15522.0,40688.0,27.666666666666668,1.0,0.0,0.8333333333333334,0.0,Pro,annual,3.0,21.0,5415.0,1.0,3.0,0.0,6.0,57.0,15159.0,3.0,6.0,0.0,9.0,91.0,22449.0,4.0,8.0,0.0,2.0,0.0,0.0,44.5,60.0,139.0,5.0,0.5,0.0
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,1,1,2024-12-26,408,13.0,1394.7692307692307,5771.0,16737.23076923077,31.307692307692307,2.0,0.0,0.7692307692307693,0.07692307692307693,Pro,monthly,4.0,39.0,9820.0,0.0,4.0,0.0,7.0,64.0,15838.0,0.0,7.0,0.0,8.0,74.0,21128.0,0.0,8.0,0.0,7.0,0.42857142857142855,0.2857142857142857,52.57142857142857,71.0,89.42857142857143,3.6666666666666665,0.5714285714285714,0.14285714285714285
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,0,1,2024-08-12,17,1.0,2744.0,2744.0,32928.0,56.0,0.0,0.0,1.0,0.0,Pro,annual,2.0,15.0,5562.0,3.0,2.0,0.0,3.0,28.0,10489.0,3.0,3.0,0.0,5.0,51.0,16468.0,4.0,5.0,0.0,4.0,0.5,0.5,29.5,64.0,39.0,4.0,0.5,0.0
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,0,1,2024-12-09,22,4.0,3770.25,8771.0,45243.0,54.75,1.0,0.0,0.75,0.0,Pro,annual,1.0,6.0,1134.0,4.0,1.0,0.0,2.0,18.0,7782.0,8.0,2.0,0.0,2.0,18.0,7782.0,8.0,2.0,0.0,4.0,0.0,0.25,45.75,68.0,55.0,4.0,0.25,0.0
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,0,1,2024-03-21,75,3.0,4492.333333333333,6368.0,53908.0,34.333333333333336,0.0,0.0,1.0,0.0,Basic,monthly,3.0,31.0,5322.0,1.0,3.0,0.0,6.0,64.0,15708.0,2.0,6.0,0.16666666666666666,7.0,77.0,19205.0,2.0,7.0,0.2857142857142857,3.0,0.3333333333333333,0.0,41.0,50.0,91.0,3.5,0.3333333333333333,0.0
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,1,1,2024-10-24,313,10.0,3480.3,14925.0,41763.6,32.5,2.0,0.0,0.8,0.1,Pro,annual,1.0,5.0,680.0,0.0,1.0,0.0,3.0,22.0,3181.0,1.0,3.0,0.0,6.0,51.0,10651.0,6.0,6.0,0.0,6.0,0.3333333333333333,0.16666666666666666,41.666666666666664,56.0,88.83333333333333,4.0,0.3333333333333333,0.0
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,0,1,2023-06-16,87,,,,,,,,,,,,,,,,,,4.0,43.0,13797.0,0.0,4.0,0.25,5.0,55.0,15945.0,0.0,5.0,0.2,,,,,,,,,
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,0,0,2024-10-21,107,4.0,2736.25,6567.0,32835.0,29.25,0.0,0.0,1.0,0.25,Enterprise,monthly,2.0,30.0,11304.0,1.0,2.0,0.0,3.0,35.0,13639.0,1.0,3.0,0.0,5.0,57.0,22437.0,3.0,5.0,0.0,2.0,0.0,0.5,57.5,70.0,128.5,,1.0,0.0
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,0,1,2024-12-29,594,10.0,3068.8,12935.0,36825.6,43.4,1.0,0.0,1.0,0.2,Pro,monthly,2.0,28.0,11968.0,0.0,2.0,0.0,3.0,37.0,14389.0,3.0,3.0,0.0,7.0,75.0,25661.0,6.0,5.0,0.14285714285714285,2.0,0.0,0.5,43.5,51.0,136.5,3.0,0.0,0.0
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,0,0,2024-12-31,21,9.0,1835.5555555555557,4179.0,22026.666666666668,21.22222222222222,0.0,1.0,1.0,0.1111111111111111,Pro,annual,,,,,,,2.0,23.0,5251.0,1.0,2.0,0.0,5.0,58.0,10046.0,2.0,5.0,0.0,2.0,0.0,0.5,36.5,61.0,78.0,3.0,0.0,0.0
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,0,1,2024-10-03,193,8.0,1430.625,6027.0,17167.5,31.625,1.0,0.0,0.875,0.125,Pro,monthly,2.0,21.0,10245.0,0.0,2.0,0.0,6.0,59.0,25124.0,0.0,6.0,0.0,6.0,59.0,25124.0,0.0,6.0,0.0,5.0,0.4,0.4,34.8,69.0,101.8,4.25,0.2,0.2
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,1,1,2024-11-25,69,8.0,6133.5,17313.0,73602.0,87.0,2.0,0.0,0.625,0.25,Pro,monthly,3.0,28.0,9710.0,1.0,3.0,0.3333333333333333,4.0,40.0,13046.0,3.0,4.0,0.25,6.0,65.0,22191.0,3.0,6.0,0.16666666666666666,4.0,0.5,0.0,18.75,27.0,97.0,4.0,0.75,0.25
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,1,1,2024-12-29,182,12.0,2379.8333333333335,7761.0,28558.0,31.25,1.0,0.0,0.9166666666666666,0.16666666666666666,Pro,annual,2.0,22.0,5720.0,0.0,2.0,0.0,4.0,47.0,15323.0,0.0,4.0,0.25,5.0,50.0,15686.0,0.0,5.0,0.2,3.0,0.0,0.0,17.0,41.0,99.0,5.0,0.3333333333333333,0.0
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,1,1,2024-09-02,234,3.0,865.6666666666666,1813.0,10388.0,23.0,2.0,0.0,0.0,0.3333333333333333,Pro,annual,2.0,25.0,9459.0,0.0,2.0,0.0,3.0,33.0,13123.0,0.0,3.0,0.0,4.0,43.0,16763.0,2.0,4.0,0.0,4.0,0.25,0.0,32.25,61.0,83.25,5.0,0.75,0.25
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,0,1,2024-06-30,155,3.0,2047.0,4577.0,24564.0,23.0,1.0,0.0,1.0,0.0,Basic,annual,,,,,,,1.0,10.0,3350.0,1.0,1.0,0.0,3.0,37.0,9458.0,3.0,3.0,0.0,7.0,0.14285714285714285,0.14285714285714285,40.0,66.0,108.28571428571429,4.333333333333333,0.5714285714285714,0.0
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,0,1,2024-12-05,85,8.0,5101.25,13930.0,61215.0,70.0,1.0,0.0,0.875,0.125,Pro,annual,2.0,16.0,5888.0,3.0,2.0,0.5,2.0,16.0,5888.0,3.0,2.0,0.5,3.0,26.0,8758.0,5.0,3.0,0.6666666666666666,3.0,0.0,0.3333333333333333,50.0,58.0,114.66666666666667,4.0,0.0,0.3333333333333333
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,0,1,2024-12-21,228,7.0,4240.714285714285,11144.0,50888.57142857143,45.0,3.0,0.0,0.8571428571428571,0.0,Pro,annual,4.0,34.0,11062.0,0.0,4.0,0.0,9.0,93.0,30663.0,1.0,8.0,0.0,13.0,140.0,41685.0,2.0,12.0,0.07692307692307693,3.0,0.0,0.3333333333333333,51.333333333333336,64.0,67.0,3.3333333333333335,0.0,0.0
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,0,0,2024-12-27,198,7.0,1770.0,6965.0,21240.0,35.0,1.0,0.0,0.5714285714285714,0.14285714285714285,Basic,annual,1.0,10.0,1060.0,0.0,1.0,0.0,2.0,16.0,2134.0,0.0,2.0,0.0,3.0,23.0,4360.0,3.0,3.0,0.0,6.0,0.16666666666666666,0.5,41.166666666666664,71.0,65.83333333333333,4.2,0.16666666666666666,0.16666666666666666
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,1,1,2024-09-03,151,5.0,870.2,3184.0,10442.4,9.8,0.0,0.0,1.0,0.0,Pro,monthly,1.0,4.0,2056.0,2.0,1.0,1.0,4.0,44.0,13491.0,6.0,4.0,0.5,6.0,68.0,24793.0,6.0,6.0,0.3333333333333333,1.0,1.0,0.0,16.0,16.0,1.0,,1.0,0.0
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,0,1,2024-11-07,449,8.0,2259.0,4577.0,27108.0,31.375,2.0,0.0,0.75,0.125,Pro,monthly,3.0,28.0,8895.0,0.0,3.0,0.0,4.0,37.0,12873.0,0.0,4.0,0.0,6.0,55.0,22224.0,1.0,6.0,0.0,4.0,0.25,0.25,29.5,69.0,39.25,4.0,0.25,0.0
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,0,0,2024-12-18,663,11.0,2052.909090909091,10149.0,24634.909090909092,30.454545454545453,0.0,0.0,0.8181818181818182,0.18181818181818182,Pro,monthly,1.0,11.0,4807.0,0.0,1.0,0.0,3.0,25.0,10365.0,0.0,3.0,0.3333333333333333,7.0,60.0,20750.0,5.0,7.0,0.2857142857142857,,,,,,,,,
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,0,1,2023-12-30,280,1.0,6169.0,6169.0,74028.0,31.0,0.0,0.0,0.0,0.0,Enterprise,annual,2.0,19.0,5946.0,0.0,2.0,0.0,5.0,47.0,15730.0,0.0,5.0,0.0,7.0,65.0,20522.0,2.0,6.0,0.0,3.0,0.3333333333333333,0.3333333333333333,35.0,54.0,126.66666666666667,4.0,0.3333333333333333,0.0
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,0,1,2024-12-05,39,2.0,4278.5,8557.0,51342.0,43.0,0.0,0.0,1.0,0.5,Enterprise,annual,,,,,,,,,,,,,3.0,38.0,13635.0,0.0,3.0,0.0,6.0,0.3333333333333333,0.3333333333333333,24.666666666666668,53.0,94.33333333333333,4.0,0.8333333333333334,0.0
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,1,1,2024-09-04,319,8.0,1329.625,5771.0,15955.5,20.75,1.0,0.0,0.625,0.125,Enterprise,monthly,2.0,24.0,5600.0,0.0,2.0,0.0,4.0,48.0,17801.0,3.0,4.0,0.0,5.0,59.0,21838.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,174.0,3.0,0.0,1.0
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,0,1,2024-05-17,22,,,,,,,,,,,,2.0,16.0,2376.0,0.0,2.0,0.0,2.0,16.0,2376.0,0.0,2.0,0.0,2.0,16.0,2376.0,0.0,2.0,0.0,2.0,0.5,0.0,17.5,29.0,12.0,3.5,0.0,0.0
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,0,0,2024-12-15,452,6.0,1506.0,6368.0,18072.0,35.0,0.0,0.0,0.6666666666666666,0.5,Enterprise,monthly,2.0,25.0,5549.0,1.0,2.0,0.0,2.0,25.0,5549.0,1.0,2.0,0.0,3.0,32.0,9364.0,2.0,3.0,0.0,4.0,0.25,0.25,44.75,61.0,116.5,3.5,0.5,0.25
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,0,1,2024-10-07,22,2.0,3596.0,5771.0,43152.0,29.0,0.0,0.0,1.0,0.0,Enterprise,monthly,2.0,13.0,5899.0,0.0,2.0,0.0,4.0,29.0,9895.0,0.0,4.0,0.25,4.0,29.0,9895.0,0.0,4.0,0.25,3.0,0.3333333333333333,0.0,36.333333333333336,56.0,88.33333333333333,4.5,0.3333333333333333,0.0
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,0,1,2024-08-29,298,2.0,247.0,494.0,2964.0,22.5,0.0,0.0,1.0,0.5,Basic,monthly,,,,,,,3.0,25.0,5993.0,4.0,3.0,0.3333333333333333,3.0,25.0,5993.0,4.0,3.0,0.3333333333333333,5.0,0.2,0.2,41.2,65.0,91.8,4.0,0.6,0.0
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,0,1,2024-10-23,24,1.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,1.0,Pro,annual,2.0,18.0,7364.0,0.0,2.0,0.5,3.0,24.0,7892.0,3.0,3.0,0.3333333333333333,3.0,24.0,7892.0,3.0,3.0,0.3333333333333333,5.0,0.0,0.2,42.6,55.0,77.2,3.0,0.6,0.0
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,1,1,2024-08-06,35,3.0,1283.0,2842.0,15396.0,45.666666666666664,1.0,0.0,0.6666666666666666,0.3333333333333333,Pro,annual,5.0,47.0,19018.0,1.0,5.0,0.0,10.0,98.0,33236.0,6.0,9.0,0.1,14.0,139.0,45985.0,11.0,12.0,0.07142857142857142,3.0,0.6666666666666666,0.0,41.666666666666664,64.0,64.33333333333333,4.333333333333333,0.0,0.0
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,0,0,2024-12-30,582,11.0,2180.909090909091,9751.0,26170.909090909092,29.818181818181817,2.0,1.0,0.9090909090909091,0.09090909090909091,Pro,monthly,2.0,28.0,12478.0,2.0,2.0,0.5,3.0,42.0,15418.0,2.0,3.0,0.3333333333333333,6.0,66.0,21448.0,5.0,6.0,0.16666666666666666,3.0,0.3333333333333333,0.3333333333333333,22.333333333333332,35.0,102.33333333333333,4.0,0.3333333333333333,0.0
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,1,1,2024-09-28,390,9.0,1285.111111111111,5174.0,15421.333333333334,23.77777777777778,0.0,1.0,0.6666666666666666,0.0,Basic,monthly,,,,,,,4.0,46.0,10856.0,2.0,4.0,0.25,4.0,46.0,10856.0,2.0,4.0,0.25,4.0,0.25,0.5,52.5,68.0,109.75,4.0,0.0,0.0
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,0,0,2024-12-30,360,18.0,7230.666666666667,17313.0,86768.0,87.0,2.0,0.0,0.8333333333333334,0.2222222222222222,Pro,annual,2.0,22.0,10638.0,0.0,2.0,0.5,7.0,75.0,32464.0,4.0,7.0,0.2857142857142857,10.0,98.0,38391.0,6.0,10.0,0.2,4.0,0.5,0.0,29.5,64.0,38.0,4.0,0.25,0.0
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,0,1,2024-12-21,201,7.0,2848.5714285714284,5970.0,34182.857142857145,23.142857142857142,1.0,2.0,0.7142857142857143,0.14285714285714285,Enterprise,monthly,2.0,18.0,1326.0,0.0,2.0,0.0,2.0,18.0,1326.0,0.0,2.0,0.0,5.0,36.0,8032.0,5.0,5.0,0.0,5.0,0.4,0.2,34.8,60.0,112.6,4.5,0.6,0.2
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,0,0,2024-12-31,80,10.0,1555.7,5970.0,18668.4,32.3,1.0,0.0,0.8,0.4,Pro,monthly,2.0,13.0,5010.0,2.0,2.0,0.0,4.0,37.0,7314.0,2.0,4.0,0.25,7.0,62.0,20924.0,2.0,7.0,0.2857142857142857,6.0,0.0,0.0,49.833333333333336,72.0,118.33333333333333,4.0,0.16666666666666666,0.0
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,0,1,2023-05-05,108,2.0,1029.0,2058.0,12348.0,42.0,0.0,0.0,0.5,0.5,Enterprise,monthly,3.0,26.0,8918.0,4.0,3.0,0.0,5.0,50.0,15564.0,4.0,5.0,0.0,5.0,50.0,15564.0,4.0,5.0,0.0,3.0,0.3333333333333333,0.3333333333333333,46.666666666666664,64.0,103.66666666666667,4.0,0.3333333333333333,0.0
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,0,1,2024-11-13,10,3.0,532.0,1235.0,6384.0,34.333333333333336,0.0,0.0,1.0,0.3333333333333333,Basic,monthly,1.0,6.0,2010.0,0.0,1.0,0.0,1.0,6.0,2010.0,0.0,1.0,0.0,1.0,6.0,2010.0,0.0,1.0,0.0,4.0,0.5,0.0,59.5,70.0,41.0,,1.0,0.25
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,0,1,2024-10-15,608,11.0,569.8181818181819,2499.0,6837.818181818182,17.454545454545453,2.0,0.0,0.8181818181818182,0.18181818181818182,Basic,monthly,1.0,10.0,5460.0,3.0,1.0,0.0,5.0,48.0,19777.0,4.0,5.0,0.2,8.0,84.0,33074.0,5.0,8.0,0.25,5.0,0.2,0.6,36.2,64.0,92.0,3.3333333333333335,0.4,0.0
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,0,0,2024-12-26,250,19.0,1450.3684210526317,5572.0,17404.42105263158,29.473684210526315,3.0,0.0,0.8947368421052632,0.10526315789473684,Pro,monthly,2.0,22.0,7640.0,0.0,2.0,0.0,7.0,63.0,22996.0,1.0,5.0,0.0,11.0,110.0,33991.0,1.0,8.0,0.18181818181818182,4.0,0.0,0.5,21.0,28.0,34.0,3.5,0.5,0.0
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,1,1,2024-08-08,117,2.0,469.0,539.0,5628.0,16.0,0.0,0.0,1.0,0.0,Basic,annual,1.0,4.0,1332.0,1.0,1.0,0.0,5.0,49.0,10114.0,1.0,4.0,0.0,9.0,92.0,26373.0,3.0,7.0,0.1111111111111111,,,,,,,,,
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,1,1,2024-04-14,427,3.0,380.0,570.0,4560.0,30.0,0.0,0.0,1.0,0.3333333333333333,Basic,monthly,,,,,,,2.0,17.0,4569.0,0.0,2.0,0.0,8.0,90.0,27323.0,3.0,8.0,0.125,3.0,0.0,0.0,42.666666666666664,70.0,105.33333333333333,,1.0,0.0
